Freq(Hz),Z'(Ohm),"Z""(Ohm)"
0.07809396072084504,342.02313332162475,-43.13118444375734
0.07008701824056893,345.21586252411396,-45.20190880222177
0.06290102436234453,347.1655380793469,-47.22071795655243
0.05645180755516963,350.58797057513783,-51.25612441416559
0.050663826361366494,352.6931100702481,-52.34438650398361
0.04546928455862411,356.8848168606366,-57.31874880385821
0.04080733704412147,358.83929903950144,-59.516915218947084
0.03662337713903369,362.36416670301634,-62.42060337792348
0.03286839696542054,366.40907603383295,-66.03286137585019
0.02949841340341698,369.05703953378435,-70.1381479628459
0.02647395290480231,373.6601399798088,-73.78971825455722
0.023759589128427603,390.8768979896102,-80.59965694627527
0.021323527981697593,406.6113488175211,-87.83069692824755
0.019137235207582544,425.25062960371974,-94.84603137737197
0.017175102154984984,443.62202508230814,-103.41817970503745
0.015414145817536452,462.84904683923224,-112.90175109857516
0.013833739627296195,481.4825388250907,-121.74138846979574
0.012415371850064106,501.8080363719411,-132.39824053617082
0.0111424287523251,523.871596303147,-143.28169059156417
0.01,545.730729772184,-155.3391893617923
